id,douban_id,name,director,screenwriter,tag,region,language,release_time,film_length,star,collections,rating_num,five_star,four_star,three_star,two_star,one_star,intro
389,1439890,情癫大圣,刘镇伟,刘镇伟,剧情,中国大陆 / 香港,粤语 / 汉语普通话,2005-12-22(中国大陆/香港),103分钟,谢霆锋_蔡卓妍_范冰冰_陈柏霖_梁洛施_关智斌_张致恒_钟镇涛_谭耀文_元华_惠英红_黎耀祥,94807,5.3,0.036,0.122,0.422,0.307,0.112,唐僧（谢霆锋饰）在取经的路上千辛万苦，他们来到了莎车城，在热烈的欢迎仪式上遭到了树妖的偷袭，把他的徒弟都抓走，剩下了唐僧一人。在这个镇上，唐僧遇到了一只样子丑陋但性格活泼的蜥蜴妖美艳（蔡卓妍饰），美艳对唐僧一见钟情，唐僧被美艳的性情感动，两人都严重违反了天规。唐僧发现美艳藏起了一个天外来客（范冰冰饰），美艳更与这位美丽的天外来客成了情敌。
390,3389558,气喘吁吁,郑重,郑重,剧情,中国,普通话 / 英语,2009-08-28,90分钟,葛优_约翰·萨维奇_林熙蕾_刘桦_张秋芳_陈柏霖_梁天_吴晴_李菁_于莎莎_纪连海_郝凯瑞_孔太龙_李勤_曾美慧孜_张进战_裴中中_勃小龙_霸易_司马优_宋维芝,16232,4.0,0.029,0.063,0.195,0.307,0.406,中年男人李强（葛优 饰）陷入了事业与家庭以及自身的三重麻烦：公司陷入三角债的泥潭，讨债的天天上门坐办公室里，欠债的经常约出去唱歌，白吃白喝白玩，可就是不跟他提还钱的事；家里老婆疑心他跟女秘书（林熙蕾 饰）有染，儿子（陈柏霖 饰）从美国回家度假，跟个哑巴一样，一句话都不说；他自己经常头痛，检查发现脑部有阴影，可能是癌。为了让整个生活有转机，也为了在自己可能死后给家人铺好后路，他决定要购买Frank（John Savage 饰）祖传的奶酪公司。
391,25723907,捉妖记,许诚毅,袁锦麟,喜剧,中国大陆 / 香港,汉语普通话,2015-07-16(中国大陆),118分钟,白百何_井柏然_姜武_金燕玲_钟汉良_曾志伟_吴君如_汤唯_姚晨_闫妮_保剑锋_王栎鑫_郭晓东_李菁菁_田雨橙_张悦轩,320141,6.7,0.108,0.323,0.422,0.106,0.042,不知何年，妖界大乱。新妖王对前代势力痛下杀手，更誓要对前妖后腹中的孩子斩尽杀绝。妖后一行躲避追杀来到地处大山深处的永宁村，偏巧遇到捉妖天师霍小岚（白百何 饰）和罗刚（姜武 饰）。一番混乱过后，妖后自知气数将尽，遂将妖蛋放入永宁村保长宋天荫（井柏然 饰）的腹中保存。是夜，小岚所属的天师堂掌门人葛千户（钟汉良 饰）率领手下血洗永宁村，天荫不得已随小岚逃亡。时机成熟，萝卜妖怪胡巴降生人间。在接下来的旅途中，小岚和天荫对彼此的了解不断加深，而胡巴也终于成为他们中间最不可割舍的重要存在。
392,26753020,空天猎,李晨,李晨,剧情,中国大陆,汉语普通话,2017-09-29(中国大陆),115分钟,李晨_范冰冰_王千源_李佳航_赵达_李晨浩_郭洺宇_叶浏_陆思宇_托马尔·奥兹_吴秀波_邓超_王学圻,52209,5.0,0.052,0.117,0.347,0.264,0.221,一场空天战场的猎杀传奇。霸天狼，一支神秘的空军顶级团队，每一名飞行员都是“金头盔” 级别的王牌飞行员，吴迪（李晨 饰）、亚莉（范冰冰 饰）、巴图（郭洺宇 饰）、高原（李晨浩 饰）通过层层考核，成为了霸天狼秘密基地的一员。可谁也没有想到，吴迪的好友浩辰（李佳航 饰）却在任务中陷入一场境外战乱的阴谋。更大的威胁接踵而至，恐怖势力突 发其来的导弹危机和人质危机，空前地挑战着中国空军的实战能力!十万火急之下，最新式 的中国战机和最顶级的飞行员，与掌握导弹密码和先进战机的敌人，在境外天空展开一场生死对决......
393,10549223,笔仙,安兵基,刘晗,悬疑,中国大陆,汉语普通话,2012-07-17(中国大陆),94分钟,安兵基_刘晗_李晗_李威_梅婷_郭京飞_吴超,12759,4.7,0.021,0.076,0.341,0.339,0.224,恐怖小说作家小艾（梅婷 饰）因为担心出狱的前夫齐崑（吴超 饰）要夺去心爱的儿子，带着五岁的儿子小辛到好友亦南（郭京飞 饰）的乡间别墅躲避，正好安心写完她的新小说。
394,3987383,惊天动地,王珈,沈东,剧情,中国大陆,汉语普通话 / 中文,2009-09-24(中国大陆),101分钟,王珈_沈东_柳建伟_马维干_康丽雯_王戈洪_侯勇_李幼斌_童蕾_岳红_巫刚_肖雄_宋春丽_王嘉_徐箭_郭晓东,1714,5.8,0.094,0.173,0.416,0.176,0.141,2008年5月12日，我国四川省发生特大地震。刚演习归来的某集团军摩步旅在返回营区途中，因与上级通讯中断，旅长唐新生（侯勇 饰）果断命令部队赴灾区救援。此时，十万大军响应中央号召，已从四面八方赶往灾区，其中就有唐的妻子军医魏霁虹（童蕾 饰）。灾区映川此刻变成人间地狱，县委书记仼玥（岳红 饰）顾不上家中年迈的母亲（宋春丽 饰），带领众人冲在救人第一线。原准备结婚的教师齐红玉（王嘉 饰）不知未婚夫张向川（徐箭 饰）的生死，坚强地带学生互救自救。她不知道张向川此时正在前往灾区的路上。救援工作异常艰难，加之阴雨连连，在大家感到万分无助的时候，援军赶来了，唐新生在救援的队伍里看到了妻子的身影……
395,19962668,枕边有张脸,赵小溪,牛朝杰,悬疑,中国大陆,汉语普通话,2013-06-14(中国大陆),96分钟,赵小溪_牛朝杰_吴其江_赵仕瑾_王翀_赵叶索_刘妙_耿英埔_陶慧_王芯,2658,3.8,0.022,0.043,0.192,0.318,0.425,月黑风高的暴风雨之夜，刘灵（陶慧 饰）在一间小屋中发现三具疑似刚被人杀害的尸体，惊恐的她想逃走，不料一个黑色魅影缓缓爬了起来，刘灵发出骇人的尖叫。多年后，为寻找姐姐刘灵的下落，刘天（王舯 饰）、方文清（吴其江 饰）以及叶子（赵仕瑾 饰）等人再次来到鬼村。村口有一个无名碑，入夜以后，发生了一系列毛骨悚然的事情。第二天，大家在碑前看见刘天，原来他怀疑碑下是否埋葬着姐姐。刘天来到姐姐当年出事的鬼屋，发现了姐姐的骸骨，当夜刘天噩梦不断，他的精神崩溃了。此后，每当夜深人静，他们枕边就会出现一张只有头脸没有身体的鬼魂，他们还能离开这里吗......
396,3914500,小红帽 Red Riding Hood,凯瑟琳·哈德威克,David Johnson,剧情,美国 / 加拿大,英语,2011-03-11(美国)_2011-04-15(英国),100分钟,凯瑟琳·哈德威克_David Johnson_阿曼达·塞弗里德_加里·奥德曼_卢卡斯·哈斯_比利·伯克_维吉妮娅·马德森_希罗·弗南德兹_迈克尔·山克斯_朱莉·克里斯蒂_马克斯·艾恩斯_迈克尔·霍根,43133,5.7,0.03,0.144,0.521,0.252,0.053,在静谧的黑暗森林边缘，有一个不知名的村庄，长久以来，关于狼人的各种传闻在这里广为流传。美丽的少女瓦莱丽（阿曼达•赛弗里德Amanda Seyfried 饰）已到成婚之年，家人把她许配给了村子里有钱人家的儿子亨利（马克斯•艾龙斯 Max Irons 饰），然而瓦莱丽真心爱着的却是与自己青梅竹马的樵夫彼得（希罗•费南德兹Shiloh Fernandez 饰）。为了追求真爱，瓦莱丽和彼得决定私奔。然而正当他们计划逃走之时，狼人出现并杀死了瓦莱丽的妹妹。村民们长久的积怨终于在这一刻爆发，他们决定要铲除威胁村民的狼人。残酷的战斗之后，村民们在一座山洞里杀死了一只巨狼。然而山洞中的巨狼并不是传说中的狼人，真正的狼人其实一直隐藏在村民之中……
397,5290729,全球热恋,陈国辉,夏永康,喜剧,中国大陆 / 香港,汉语普通话 / 粤语,2011-09-08(中国大陆),104分钟,刘若英_郭富城_陈奕迅_桂纶镁_杨颖_井柏然_徐帆_刘金山_杜海涛,90751,5.6,0.03,0.127,0.525,0.253,0.064,从中国到海外，从地球到太空，黄家三个如花似玉的女孩上演了一出出精彩浪漫却又甜蜜与酸楚并行的爱情肥皂剧。
398,25778488,宅女侦探桂香,彭顺,伍臻祥,喜剧,中国大陆 / 香港 / 台湾,汉语普通话,2015-08-13(中国大陆),98分钟,彭顺_伍臻祥_王珞丹_周渝民_任达华_鲍起静_天心_石修_邵美琪,21000,4.1,0.015,0.039,0.243,0.411,0.292,桂香（王珞丹 饰）从小就显现出了远高于常人的智商，年仅十三岁就凭借着自己的逻辑推理帮助警方破获了重大案件，由此一发不可收拾，最终成为了声名远扬的天才名侦探。然而，看似无懈可击的桂香却有着一个致命的缺陷——超低的情商。桂香一辈子都受低情商的拖累，并且最终因此而遭到了男友的抛弃。
399,1300064,家有喜事 家有囍事,高志森,谷德昭,剧情,香港,粤语,1992-01-25(香港),100分钟,张国荣_周星驰_张曼玉_吴君如_黄百鸣_陈淑兰_毛舜筠_李香琴_关海山_高志森_谷德昭_李丽珍_黄霑_黄光亮_何佩仪,114326,8.2,0.342,0.454,0.189,0.013,0.002,常家大哥常满（黄百鸣 饰）事业有成，可是却嫌弃家中老婆程大嫂（吴君如 饰）是个黄脸婆，不懂打扮。程大嫂每天在家服侍老人痴呆的公婆，深得常骚（张国荣 饰）与常欢（周星驰 饰）的喜爱。娘娘腔常骚与“男人婆”表姑妈梁无双（毛舜筠 饰）是一对死对头，可在两人同时受到感情伤害的时候，萌生爱意。常欢是出名的花花公子，却意外撞坏了脑子，女朋友何里玉（张曼玉 饰）还是愿意留在他的身边。当个人都心有所属时，却要帮大哥想办法挽回与程大嫂的感情。
400,26904124,女子搏击俱乐部 Female Fight Club,Miguel A. Ferrer,Anastazja Davis,剧情,美国,英语,2016-10-20(电视电影首播),90分钟,艾米·约翰斯顿_Ray Goyos_Cortney Palm_肖恩·法瑞斯_杜夫·龙格尔_Shaun Brown_丽维·陈_Folake Olowofoyeku_Michelle Jubilee Gonzalez_Jeanette Samano_Briana Marin,165,4.5,0.049,0.065,0.244,0.382,0.26,讲述了一个前搏击运动员为了自己的姐妹，重回生活的故事
401,26358025,猪猪侠之终极决战,陆锦明,陆锦辉,喜剧,中国大陆,汉语普通话,2015-07-10(中国大陆),90分钟,陆双_陈志荣_祖晴_徐经纬_陈轶_王萍_孙博,1309,3.9,0.072,0.063,0.153,0.181,0.53,在与黑暗世界怪兽的战斗结束后，童话世界恢复了往日的和平。在此之后，一款变身战队训练系统开发成功，并正式面世。超人强、猪猪侠、菲菲、波比、小呆呆等五名战队伙伴为这款系统做代言，玩家可以由此进入虚拟的童话世界，以变身战队身份和虚拟的怪兽作战，享受一把成为超级英雄的快感。某天，猪猪侠在虚拟世界中探险，结果遭遇了系统队友巴罗。猪猪侠对此非常生气，因为“巴罗”正是他父亲的名字。虽然有些不情愿，不过他一次又一次进入虚拟世界，和巴罗共同执行任务，并度过一段快乐的时光。
